id|name|vendor_id
3853|Sportpaleis Groep|149045
969|Rosewood Hotels|149071
3843|Kaelo|149945
3854|Baan Lao|149440
3855|SPACE Oslo|
3856|Día de Muertos y Halloween: el encuentro y la diferencia.|149952
3857|Swisscard Platinum Website Offer|132693
3858|Prepare un altar artesanal de Día de Muertos|149954
3859|Otiumberg|149977
3860|Toronto Home Show|149967
3861|Watson's Wine|149902
3862|SupperClub|150049
3863|Inishie no Bishu|146714
3864|Jem & Bea|149929
3865|La Monnaie / De Munt|149204
3866|London Cocktail Week|149933
3867|Fairfield by Marriott Taichung|149997
3868|Hell's Kitchen Dubai|147395
3869|Demon Duck by Alvin Leung|149999
3870|2023 Formula 1 Calendar|150105
3871|PLONK BOTTLES|149915
3872|Ethical Consumer|150107
3873|Marival Armony|149924
3874|THE GATEHOUSE|146522
3875|Maddox Gallery|149930
3876|El retorno del pan de masa madre|150135
3877|Pousada Estrela D'Água|150147
3878|Essenza Hotel|150145
3879|Dom Pedro Laguna Beach Resort & Golf|138743
3880|Deville Prime Salvador|150143
3881|Crocobeach Hotel|150142
3882|Comfort Hotel Fortaleza|150138
3883|Colline de France|150137
3884|Club Med Rio das Pedras|150136
3885|Club Med Lake Paradise|150134
3886|Catussaba Resort Hotel|150133
3887|Bourbon Atibaia|150131
3888|Blue Tree Thermas de Lins|150129
3889|Pousada Bendito Seja|150128
3890|Bavária Sport Hotel|150127
3891|Arraial d'Ajuda Eco Resort|150126
3892|Aram Yamí Hotel|150125
3893|Etnia Pousada & Boutique|150148
3894|Fiesta Bahia Hotel|150149
3895|George V Residence - Alto de Pinheiros|150151
3896|Gran Hotel Stella Maris Urban Resort & Conventions|150152
3897|Gran Mareiro Hotel|150154
3898|Hotel Gran Marquise|150155
3899|Hilton Copacabana|150158
3900|Hilton Barra|150157
3901|Hilton Sao Paulo Morumbi|150159
3902|Hospedaria do Quadrado|150165
3903|Hot Beach Resort Olímpia|150166
3904|Hotel Calá & Divino|150167
3905|Hurricane Jeri|150168
3906|Steed Bikes|150169
3907|Jaguaribe Lodge|150170
3908|La Torre Resort All Inclusive|150171
3909|Hotel Laghetto Stilo Vita|150172
3910|Le Canton, Teresopolis|150173
3911|SunKiss|149942
3912|MAION Hotel e Boutique|150174
3913|Maitei Hotel|150175
3914|Marina Park Hotel|150176
3915|Mavsa Resort|150177
3916|Modevie Boutique Hotel|150178
3917|Monte Pascoal Praia Hotel Salvador|150179
3918|Novotel Salvador Rio Vermelho|150180
3919|Aloft Tainan Anping|149992
3920|Oásis Atlantico Imperial & Fortaleza|150181
3921|Hotel Paraíso do Morro|150182
3922|Portobello Resort & Safari|150183
3923|Pousada do Sandi|150184
3924|Hotel Pousada Pitinga|150186
3925|Pousada Tankamana|150187
3926|Pousada Tutabel|150188
3927|Praiano Hotel|150189
3928|Rancho do Peixe|150190
3929|Rosewood Bangkok|140653
3930|Hotel Ritta Höppner|150192
3931|Royal Palm Plaza Resort Campinas|150193
3932|MGallery Santa Teresa Hotel|150195
3933|Seara Praia Hotel|150197
3934|Everyman Cinema|150106
3935|Movida - Aluguel de Carros|136329
3936|Hotel Solar do Império|150200
3937|Tauá Resort & Convention Atibaia|150201
3938|The Chili Beach|150203
3939|TRYP by Wyndham Sao Paulo Paulista Paraiso|150204
3940|Unique Garden Hotel & Spa|150205
3941|Hotel Valle D’Incanto|150206
6083|LUUM|154416
3943|XIRINGUITO Escribà|146526
3944|Vila Angatu Eco Resort & Spa|150209
3945|Vila Galé Fortaleza|150210
3946|Vila Galé Cumbuco|150211
3947|Vila Galé Salvador|150212
3948|Vila Galé Eco Resort de Angra|150213
3949|Vila Kalango|150214
3950|Hotel Vila Selvagem|150215
3951|Villa Rossa Hotel|150216
3952|Villas de Trancoso Hotel e Resort|150217
3953|Wellness Beach Park Resort|150218
3954|Wyndham Paulista|150219
3955|Wish Hotel da Bahia|150220
3956|Envision Sports & Entertainment Inc|150104
3957|Wish Serrano Resort & Convention Gramado|150222
3958|Zorah Beach Hotel|150223
3959|Rosewood Luang Prabang|141054
3960|Ca' di Dio|150224
3961|Autocompasión: El arte de ser amable con uno mismo|150226
3962|Exhale Coffee|150124
3963|Moxy Taichung|150098
3964|Sheraton Hsinchu Hotel|150097
3965|Positive Bakes|150238
3966|Le Grand Bellevue|125870
3967|The Assistant Itau|150241
3968|Manchester Art Fair|150185
3969|Explore #9|
3970|Fabulous Flowers|150198
3971|Dr Barbara Sturm|150248
3972|Marathi Greek Bistro|149649
3973|Black Label Supply|150280
3974|Hampton Manor|
3975|Travel Shop (Tour Operator)|139859
3976|Guia de Outbound - Resorts|150299
3977|Guia de Outbound - Cruzeiros|150300
3978|Shiso|150270
3979|Pieroth Japan|150305
3980|Win Ojyuken Consulting|150289
3981|Beyond Medispa|150309
3982|Park Hyatt Kyoto|149777
3983|Soyaaulait|150294
3984|La Maison du Whisky|12446
3985|Diptyque Paris|113755
40|Inamo Group|150322
4291|Justlux|151260
3986|Port2Port|150301
3987|Sangha Retreat by Octave Institute|
3988|Hilton Beijing|
3989|Veldskoen|150340
3990|Lifestyle Tickets|136670
3992|Vecchia Toscana|150282
3993|Canto Gastro & Lounge|150271
3994|Mr Otaru|150293
4537|Mezcal San Cosme|151464
3997|Time and Tide Miavana|141583
3998|Rubis SPA|
3999|Leica Camera Asia Pacific|12499
4000|COMO The Halkin|121182
4001|COMO Metropolitan London|150376
4002|Baked by Steph|150383
4003|The Decree|150373
4004|Gift Guru|150395
4005|Pride of East Singapore|150292
4006|COMO Metropolitan Bangkok|126690
3809|Gift Lady|149837
4007|Arcane|133828
4008|Kitchen by W Hotel|150411
4009|Ginsberg+Chan Wine Merchants Asia|150412
4010|The Playful Camel|150369
4011|Shamrock Catering Group|150413
4012|Lampoo LTD|150377
4013|Cult Furniture|150371
4014|SWIMS|
4015|Orchard Restaurant Calgary|147996
4016|LOVE BRAND and Co|150378
4017|The Stylist Group|150381
4018|La Rampa Restaurant|150421
4019|RAPH&REMY|150345
4020|The Peninsula Tokyo Christmas Dinner|150394
4021|PAZTA|150415
4022|Pacific Petals|149926
4023|Noon by Noor|150436
4024|Bare Flyt|
4025|Proof Living|150450
4026|Madu The Bakery|150451
4027|Botana&Tea|150452
4028|La Leneria|150453
4029|Bare Flyt Yoga|150457
4030|CB2|150458
4031|Aqua Luna Cruise|150410
4032|Awfully Chocolate|150459
4033|Cacao Social|150337
4034|LeCrans Hotel and Spa|129760
4035|Guia de Outbound - Verão no Brasil (MTLS)|150463
4036|Revista WINE #5: experimente o melhor com o Concierge|150464
4037|International Ideal|150401
4038|THEKUR|
4039|Jelico|150469
4040|China Assist AA|150398
4041|Immediate Live|150433
4042|PIC Sabores|150454
4043|Maveroc|150368
4168|World Art Dubai 2023|150787
4045|Sinpopo Singapore|150456
4046|Telmont Champagne|150467
4047|Foodie Club Japan Hana Madonna Orange|147782
4048|Bistrô Charlô|140082
4049|YVP|150404
4050|The Peninsula Tokyo Osechi|150468
3991|The Travel Junction (AU)|150320
4051|Waddesdon|150485
4052|Geschenkidee|150490
4053|Good Beer Spa|150488
5396|CurrentBody|153614
4054|Regent Hotel Singapore|150474
4055|Singapore Marriott Tang Hotel - Crossroads|150483
4107|HONGCHU 鸿厨|150661
4108|Hill & Associates|150659
4057|Hotel Metropolitan|147963
2368|Ya Ge|136696
4058|RBKB|
4059|Caviar Singapore|150477
4060|UAE Flowers|
4061|Dalloyau Hong Kong online cake shop|150514
4063|Mastercard Singapore - Travel Credit Campaign|150515
4064|Check List - The Assistant Itau|150526
4065|Whisky Journey Singapore|150518
4066|Pimalai Resort & Spa|144723
4067|Only Ethikal|150493
4068|Espadril|150504
4069|ARCH Education|150399
4070|FIVE Zurich|150362
4071|Suiran Luxury Collection Hotel Kyoto|129180
4072|Vild - House of Little|150511
4073|Lilac Blue London|125500
4074|The Junei Hotel Kyoto|150529
4075|The Junei Hotel Kyoto Imperial Palace|150530
4076|Hotel des Arts Saigon - M Gallery|150528
4062|Ça Marche by Alain Ducasse|100016
4077|Hometainment|150559
4078|Dianordia Oy/Santa Claus Office|150164
4079|Guerlain Switzerland|150527
4080|Sign of The Times|150519
4081|Straal Beauty|150531
4082|Coachbuilt|150532
4083|My Supper Hero|150557
4084|Variety Cruises|150534
3741|Hotel Okura Kyoto Okazaki Bettei|149582
4085|Hotel Okura Kyoto|147894
4086|The Lowell|122401
4087|HSBC Bank Limited Singapore|150570
4088|Foodie Club Japan Sea Urchin|150589
4089|The Farm at San Benito|150573
4090|Artyzen Grand Lapa Macau|150598
4091|The Langham, New York, Fifth Avenue|149048
4092|Tim Ho Wan Shinjuku|143088
4093|Gin de Binche|
4094|Rebel Snacks|150575
4095|Rick Stein|101272
4096|Crowne Plaza Sanya Haitang Bay Resort|
4097|Crowne Plaza Chengdu Panda Garden|
4098|Potato Head Suites & Studios|150617
4099|Stella McCartney|102804
4100|Les Mômes|150417
4101|Rosewood Castiglion del Bosco|150620
4102|Viceroy Bali|150636
4103|W Xi'an|
4104|Mountain Warehouse|150623
4105|Beautii|150622
4106|Luxury Vault|150660
4109|Rabbit|150658
4110|Kinn|150657
4111|Tatiana by Kwame Onwuachi|150656
4112|Lengua Madre|150650
4113|Westin Miyako Hotel Kyoto|150564
4114|Kawasaki Nikko Hotel|147909
4115|Hotel Nikko Kanazawa|147908
4116|Moon Gin|150633
4117|YHangry|150637
4118|Samaritaine|150638
4119|The Ritz Carlton Osaka|149778
4120|Amazon Mexico|150624
4044|SOH Group|150479
4121|Brenners Park-Hotel & Spa|111707
4122|Patina Maldives|150648
4538|Krispy Kreme VISA - Media docena de donas glaseada en cortesía|152134
4124|Whey|148631
4125|Hansik Goo|150653
4126|Grand Hotel at Waldhaus Flims Mountain Resort and Spa|129517
4127|Stark Agency|150676
4128|Crafts Council|150675
4129|Chengdu Marriott Hotel Financial Centre|
4130|Lenkerhof Gourmet Spa Resort|129574
4131|Floral Magic Singapore|150649
4132|TIDES Bar at Marea|150571
4133|Okura Chiba Hotel|147910
4134|Okura Act City Hotel Hamamatsu|147704
4135|Puxuan Hotel Beijing|
4136|Hill & Associates|
4137|Wan Hao|134203
4138|Yachtime|150639
5435|Vestieri|153789
4140|Foodie Club Japan Scallop|150695
4141|Hong Chef|
4142|French Restaurant Victor's|147044
4143|Le Rokujian|150615
4144|La Prairie Switzerland|150706
4145|Asia Wine Cellar|150710
4146|Yume Patisserie|150626
4147|Algebra Festivals|150677
4148|HIS Travel|150509
4149|BA Offer 23|150682
4150|Kohou|111712
4151|Tin Lung Heen at The Ritz-Carlton, Hong Kong|128300
4169|Ichizuke Pte Ltd|150766
4178|The Other Art Fair Melbourne|150809
4181|São Lourenço do Barrocal|150726
4185|The EDITION Reykjavik|150708
4183|Cottons Camden|150762
4190|Four Seasons Madrid|150805
4192|Montage Kapalua Bay|122456
4194|Cabify Uruguay|150872
4196|Aethos Ericeira|150725
4198|SASH Australia|150880
4200|LOBE Design|150857
4201|RAW Coffee Company|150924
4202|The Travel Junction (KR)|150920
4203|French Bloom|150926
4204|Montblanc, Singapore|150930
4205|Naked Wines|150931
4206|Dumye|150942
4207|Vergani|150943
4208|Maurice de Mauriac|150944
4209|Museumspass|150945
4210|Casaviana|150946
3122|Design Shenzhen|
4211|Perfekto MX|150894
3105|Design Shenzhen|148062
2829|Wonderkind|147335
4212|The Travel Junction (US)|150940
6059|TT Operadora|138671
4214|Sourbombe Artisanal Bakery|150970
4216|Quark Expeditions|150861
4217|San Francisco Opera|150895
4218|Farringdon Jets LLC|150887
4219|The Open 2023|150889
1020|The Growth Faculty|141432
4220|Emma Sleep|150888
4221|Room Salon (Singapore)|150995
4222|Jaeger LeCoultre Australia|150998
4223|Potel et Chabot|
4224|The Travel Junction (MY)|150989
4225|Her Velvet Vase|151002
4227|Grosvenor House Suites|128372
4228|W Amsterdam|135889
4229|The Madrid EDITION|150941
4230|Six Senses Rome|150929
4231|Black Betty Design|151027
4232|Matild Palace, a Luxury Collection Hotel|150952
4233|Carajillo PaidProp|151000
4235|Grand Hotel Les Trois Rois|119672
4236|JW Marriott Essex House New York|119551
4237|The Travel Junction (ID)|150757
4239|L'Occitane|117114
4240|Teppansosaku Lien|150935
4241|Nihonryori Yuzuna|150934
2505|Banyan Tree Phuket|121071
4242|Dior, Singapore|151083
4243|Saltee Skincare|151084
4244|Platinum Wines & Spirits|151085
4245|Durval Perazzo Tours|151095
4246|The Assistant Complaints – Backoffice/Lounge Key|151097
4247|German Swiss International School (GSIS)|151131
4248|VAO Concept Store|151133
4249|Guia de viagem: Nova York|151128
4250|Virtuo Technologies|151134
4251|Clarins Limited|151135
4252|Sake Moment|151136
869|Maaji|140823
4253|Oriental Watch Company Limited|151137
4254|Boataffaire - Global Agreement (valid until 31 December 2023)|151143
4255|The National Wedding show|125278
4257|Prince Waikiki|124093
4258|Yado Shiontei|151052
4259|Petite Fleur|151154
4260|Vrede & Lust (South Africa)|151159
4261|Porsche Centre Mayfair|151160
4262|Bentley's Oyster Bar and Grill|116250
4265|Infok Solucoes Inteligentes|151161
4266|Victory Golf Academy|151174
4268|Novotel Itu Terras de São José Golf & Resort|151080
4270|Shang Palace Paris|120176
4271|Cafe de La Paix|133849
4272|Rynd Co|150990
4544|ZS Hospitality Group|152175
4274|Carneros Resort and Spa|
4275|The Plaza New York|
4276|Penord Ricard Mexico|146663
4277|Baker Bleu|151185
4278|Castello del Sole|129591
4279|Royal Hideaway Playacar: hasta 40% de descuento y beneficios exclusivos|151061
4280|Tod's Singapore|151148
4281|Shinno Tea|151236
4282|Carla Personal Styling|151237
4283|Stones Wines|151239
4285|Copita Festival|151241
4286|Curo Golf|151252
5397|Paradero Todos Santos (GHC)|153414
4288|Harvey Nichols - Hong Kong|151255
4289|Harry Potter and the Cursed Child|
4290|137 Pillars Suites & Residences Bangkok|151250
4292|Ant Brand|151208
4293|Total Wine & More|151267
4294|NIZUC Resort & Spa, Cancun|127370
4295|Private Label London - Dubai|151268
3529|Azerai Ke Ga Bay|148942
4297|Videogames Visa Campaign 2023|151258
4298|Azerai Can Tho|148941
4299|Azerai La Residence Hue|13310
4300|Private Label Consulting - Private Label Dubai|151347
4301|Loveholic Consign|151349
4302|Eye of the Collector|151357
4303|Le Chocolatier - Dubai|151358
1529|Six Senses Botanique|143966
4304|Auree|151366
4305|Photo London|134289
4306|Four Seasons Chicago|100269
4307|SHA Wellness Clinic Alicante|151011
4309|Event Life|151402
4310|Conrad New York|101675
4311|Gather by Oliver & Bonacini|151403
4312|Reid's Palace by Belmond|122184
4123|PARKROYAL COLLECTION Marina Bay, Singapore|150569
4313|Overseas Network|150505
4314|Destiería La Caravedo|151404
4315|Estee Lauder - Hong Kong|151439
4316|Yolke|151440
4317|Peter Reed - UK|151441
4539|Dislicores Colombia|152100
377|Saks Fifth Avenue|151572
4547|402 Automotive|152191
4550|Atlante Plaza Hotel|152176
4552|DFS Hong Kong (Hsbc procure)|152208
4553|Mamé Cocoa|152215
4736|Finisterre|152618
4554|Fullerton Healthcare Group|152217
4555|Sala Aeropuertos Vip Club - Visa Signature|152220
4556|Chow Tai Fook Jewellery|152221
4557|Art Dubai Group|101390
4558|Enter Via Laundry|151980
4559|Bouvardia|152047
4562|Sensei Lanai, A Four Seasons Resort|
4563|Sleepy Doe|152227
4564|Casa de Campo|
4566|Erutan Restaurant Bar|151858
4565|S'accapau|111135
4567|Komeyui|149559
4568|Hao Fu Golf|152223
4569|Fin de año en playas mexicanas|
4570|La Fuerza|152218
4571|Havanna|152229
4572|Wine Bar|152219
4573|Lagoon Dining|152048
4574|Nomad Sydney|128953
4575|Anantara The Palm Dubai Resort|125951
4576|TELUS Health Care Centres|
4577|North Bondi Fish|150885
4578|Chophouse Sydney|150884
4579|Anantara World Islands Dubai Resort|152246
4580|Gibsons Games|152250
4617|Sequel|152312
4318|Raishma|151442
4319|David Gandy|151443
4320|American Dream|150852
4321|Restaurant Suntory|150563
4322|Singapore Paincare|151462
4323|The Shinmonzen|151246
4324|Chiva-Som|142670
4325|RainbowXoXo|151467
4326|Wearnes Automotive|151468
4327|Gatineau|151469
4560|ARU|147237
4328|Revista Explore #9: inspirando incríveis jornadas|151473
4329|Guia de viagem: Paris|151476
4330|Cross Hotels & Resorts|151414
4331|Golden|13353
4191|My Wine Canada|150814
4332|Foodie Club Japan Asparagus|151437
4811|Amanjena|122013
4334|Mais Fly|151497
4335|Black Lines|151498
4336|Urban Golf|151500
4337|Golf import|151499
4338|Golfer's Club|151484
4339|Leonista|151508
4340|Nu Atelier Nail and Beauty|151509
4341|Rappi Argentina Campaign|151405
4342|Mandolina & Karpos Paid Prop|151491
4343|Style Theory|151523
4344|Secretlab SG|151522
4345|Premier Village Phu Quoc Resort|151502
4346|Terre Blanche Hotel Spa Golf Resort|122430
4347|Park Hotel Vitznau|129519
4348|Wedgewood Nougat|151532
4349|The Events Artery|151533
4350|Capreo|151542
4351|Golf Kyburg|151545
4352|Polo Park - Zurich|151546
4353|Top Tier Admissions|151410
4354|Disfrute una tarjeta de Regalo de  2000 ARS -  Paid Prop VIsa ARG|151549
4355|Castillo Hotel Son Vida|119131
4357|Savour Festival|151557
1185|The Elite|117133
4762|La Vie|152636
4359|SKYE Roofbar and Dining HK|151521
4360|Hotel Nikko Dalian|151383
4356|Portom International Hokkaido|151298
4361|Tokyo Supercars|151459
4362|Nobu Marbella|142210
4363|Oreno Corporation|151576
4364|Hyatt Regency Phnom Penh|151554
4365|Brand Co.|151610
4366|Okura Garden Hotel Shanghai|151384
4367|The Oberoi Marrakech|151470
4368|Wilderness Destinations|151550
4369|PP Rappi Restaurantes Argentina|151574
4370|Facette Facial Bar Beauty Salon|151626
4371|Movenpick Resort Bangtao Beach Phuket|122719
4372|Dear Rae Jewellery|151643
4373|Hoshino Bespoke Shoes|151644
4374|PP Rappi Restaurantes Peru|151575
4375|JAL Business Aviation Co., Ltd.|151444
4376|Golfexpress|151590
4377|Chanel - Singapore|151647
4378|Cheung Kong Graduate School of Business|151659
4379|Santuario Boutique|151589
4380|Les Bulles|
4381|Ladybox|151627
4382|Revista Explore 9 Visa|151664
4383|EnviaFlores Visa Mothersday PP|151656
4384|AKI Hong Kong – MGallery|151665
4385|Ramsay Art Fairs Global|151668
4386|Paris 6 - Pamplona|141735
4387|Ciel Spa SLS Cancun|151552
4432|Vinofy|151551
4388|Wakehurst|150484
4389|Jo Malone - Hong Kong|151682
4390|Bomba Bags|151683
4391|Sandy Lane Hotel|118925
4392|Anna Pegova|151660
4393|InterContinental Wellington|138262
5398|Intercontinental Park Lane|123348
4395|Conrad Hangzhou|
4396|Yi By Jereme Leung|147567
4397|Tokyo Edition Toranomon The Jade Room + Garden Terrace|151413
4398|Chi Tree Longevity|151703
4399|Jenna Clifford SA|151705
4400|Deborah Henning|151707
4401|L’Dezen|151710
4402|Afternoon Tea Reserve|151689
3246|Fairmont Windsor Park|
91|Global Hotel Collection|139730
4403|Volta Art Fairs|151733
4404|Amansara|122020
4405|Amantaka|122012
4406|Cheong Kong Business School|
5638|OIA Lencois Maranhenses|154625
4408|Wynn Macau|151641
4409|MTLS Argentina Father´s day|151744
4410|MTLS Colombia Dislicores Campaign|151732
4411|Furia Wines Club Cava Visa|151730
4412|MELIA PRO AGENT PROGRAM|150744
4413|Doral Guaruja|151697
4414|Anandi|
4415|August & Piers|151773
4416|Plastics Free|151774
4417|Freya Rose|151775
4418|Zeva Hair Spa|151781
4419|Showcase|151782
4420|Salamander Washington DC|
4421|Hotel Bennett|
4422|Royal Caribbean USA|133627
4423|Naples Grande Beach Resort|
4424|Just Bake It|151667
4425|Nauty360|151745
4730|Mandarin Oriental Hong Kong Cake Shop|152602
